department,course_name,time_credit,credit,professor,student_capacity,english_class,chinese_class,need_approval,cu_class,honors_class,engineering_certification,target_academic_year,recommended_academic_year,course_registration_notes,course_description,year,semester,course_code,course_section,timeslot,classroom,extended_syllabus
전인교육원,현대세계와윤리문제,3.0,3.0,하유진,64,False,False,False,False,False,False,all,"1,4",,구 윤리와가치,2024,1학기,ETS2001,4,"수,금 15:00~16:15",K502,False
전인교육원,논리와비판적사고,3.0,3.0,이솔,75,False,False,False,False,False,False,all,"1,4",,,2024,1학기,ETS2002,1,"화,목 10:30~11:45",J309,False
전인교육원,논리와비판적사고,3.0,3.0,오은영,79,False,False,False,False,False,False,all,"1,4",,,2024,1학기,ETS2002,2,"화,목 13:30~14:45",K302,False
전인교육원,논리와비판적사고,3.0,3.0,서상복,75,False,False,False,False,False,False,all,"1,4",,,2024,1학기,ETS2002,3,"수,금 13:30~14:45",K202,False
전인교육원,논리와비판적사고,3.0,3.0,서상복,72,False,False,False,False,False,False,all,"1,4",,,2024,1학기,ETS2002,4,"수,금 15:00~16:15",K501,False
전인교육원,종교와세계문화,3.0,3.0,배병훈,65,False,False,False,False,False,False,all,"1,4",,,2024,1학기,ETS2004,2,금 10:30~13:15,K202,False
전인교육원,종교와세계문화,3.0,3.0,안창덕,78,False,False,False,False,False,False,all,"1,4",,,2024,1학기,ETS2004,3,월 13:30~16:15,K203,False
전인교육원,종교와세계문화,3.0,3.0,신광식,77,False,False,False,False,False,False,all,"1,4",,,2024,1학기,ETS2004,4,금 10:30~13:15,K201,False
전인교육원,종교와세계문화,3.0,3.0,박현준,39,False,False,False,False,False,False,all,"1,4",,,2024,1학기,ETS2004,5,"월,수 16:30~17:45",K504,False
전인교육원,종교와세계문화,3.0,3.0,김건엽,76,False,False,False,False,False,False,all,"1,4",,,2024,1학기,ETS2004,6,월 13:30~16:15,K301,False
전인교육원,종교와세계문화,3.0,3.0,오지섭,80,False,False,False,False,False,False,all,"1,4",,,2024,1학기,ETS2004,7,"월,수 13:30~14:45",J307,False
전인교육원,철학적인간학,3.0,3.0,이종진,46,False,False,False,False,False,False,all,2,,인간과세계에대한관상(스탈링스)(SHU4055)의 대체과목,2024,1학기,HFS2001,1,"수,금 09:00~10:15",K203,False
전인교육원,철학적인간학,3.0,3.0,김선영,67,False,False,False,False,False,False,all,2,,인간과세계에대한관상(스탈링스)(SHU4055)의 대체과목,2024,1학기,HFS2001,2,"화,목 15:00~16:15",K305,False
전인교육원,철학적인간학,3.0,3.0,김선영,68,False,False,False,False,False,False,all,2,,인간과세계에대한관상(스탈링스)(SHU4055)의 대체과목,2024,1학기,HFS2001,3,"화,목 16:30~17:45",K305,False
전인교육원,철학적인간학,3.0,3.0,김선영,67,False,False,False,False,False,False,all,2,,인간과세계에대한관상(스탈링스)(SHU4055)의 대체과목,2024,1학기,HFS2001,4,월 13:30~16:15,K403,False
전인교육원,철학적인간학,3.0,3.0,황정희,69,False,False,False,False,False,False,all,2,,인간과세계에대한관상(스탈링스)(SHU4055)의 대체과목,2024,1학기,HFS2001,5,"화,목 13:30~14:45",K402,False
전인교육원,철학적인간학,3.0,3.0,정성관,64,False,False,False,False,False,False,all,2,,인간과세계에대한관상(스탈링스)(SHU4055)의 대체과목,2024,1학기,HFS2001,6,"수,금 15:00~16:15",K203,False
전인교육원,신학적인간학,3.0,3.0,최현순,63,False,False,False,False,False,False,all,2,,신의문제(HFS2005)의 대체과목/그리스도교사상(HFS2004)의 대체과목,2024,1학기,HFS2002,1,"월,수 16:30~17:45",K501,False
전인교육원,신학적인간학,3.0,3.0,이진현,66,True,False,False,False,False,False,all,2,,신의문제(HFS2005)의 대체과목/그리스도교사상(HFS2004)의 대체과목,2024,1학기,HFS2002,2,"수,금 13:30~14:45",K401,False
전인교육원,신학적인간학,3.0,3.0,전경미,65,False,False,False,False,False,False,all,2,,신의문제(HFS2005)의 대체과목/그리스도교사상(HFS2004)의 대체과목,2024,1학기,HFS2002,3,"화,목 13:30~14:45",K501,False
